CustomerID,Gender,Age,AgeGroup,Country,City,MembershipType,JoinDate
5745,Male,74,65+,Australia,Adelaide,None,2024-05-06
5746,Other,37,35-44,Canada,Calgary,None,2024-03-11
5747,Male,67,65+,India,Hyderabad,Gold,2022-09-16
5748,Female,30,25-34,China,Shenzhen,None,2022-06-30
5749,Male,83,65+,South Korea,Busan,None,2025-05-16
5750,Female,50,45-54,United States,Los Angeles,Platinum,2022-07-17
5751,Male,78,65+,United States,Seattle,Gold,2025-04-05
5752,Female,23,18-24,Germany,Berlin,None,2025-04-02
5753,Female,40,35-44,United Kingdom,Glasgow,None,2025-04-20
5754,Female,54,45-54,Canada,Toronto,None,2025-01-04
5755,Female,83,65+,Brazil,Rio de Janeiro,Silver,2025-03-15
5756,Male,32,25-34,United Kingdom,Birmingham,None,2022-10-21
5757,Female,47,45-54,Australia,Adelaide,Silver,2023-05-27
5758,Male,26,25-34,United States,Chicago,None,2023-12-22
5759,Female,70,65+,China,Beijing,Silver,2025-07-15
5760,Female,49,45-54,Canada,Vancouver,None,2025-12-01
5761,Male,31,25-34,United Kingdom,London,None,2023-06-28
5762,Male,56,55-64,Canada,Ottawa,None,2024-05-14
5763,Male,64,55-64,United States,Houston,Silver,2025-10-18
5764,Male,70,65+,Germany,Munich,Silver,2024-11-23
5765,Female,39,35-44,United States,Seattle,Silver,2023-12-19
5766,Male,35,35-44,United Kingdom,Manchester,None,2024-08-13
5767,Male,63,55-64,United States,Austin,None,2025-08-21
5768,Male,55,55-64,United Kingdom,Glasgow,None,2023-09-05
5769,Female,30,25-34,United Kingdom,London,None,2024-08-30
5770,Female,56,55-64,Japan,Yokohama,Gold,2025-04-08
5771,Male,57,55-64,France,Lyon,Platinum,2023-11-10
5772,Female,27,25-34,United States,Seattle,Silver,2022-04-25
5773,Female,84,65+,Germany,Berlin,None,2022-05-07
5774,Male,17,Under 18,Canada,Calgary,Silver,2024-06-04
5775,Male,61,55-64,Canada,Ottawa,Gold,2022-02-22
5776,Male,57,55-64,United States,Los Angeles,Gold,2023-08-25
5777,Female,37,35-44,Germany,Munich,Gold,2022-02-05
5778,Female,53,45-54,United States,Los Angeles,Platinum,2025-07-03
5779,Other,35,35-44,United States,Los Angeles,Gold,2025-04-08
5780,Female,81,65+,Brazil,Salvador,None,2024-06-23
5781,Male,46,45-54,United States,Phoenix,Silver,2025-07-18
5782,Female,57,55-64,Japan,Yokohama,Silver,2023-02-02
5783,Male,39,35-44,United Kingdom,London,Silver,2025-09-22
5784,Male,29,25-34,United States,Chicago,Silver,2025-01-20
5785,Female,26,25-34,Australia,Perth,Gold,2025-07-29
5786,Male,67,65+,United States,Boston,Gold,2023-08-01
5787,Female,82,65+,Brazil,Brasilia,Silver,2022-12-25
5788,Female,17,Under 18,United States,Chicago,Silver,2025-02-09
5789,Female,25,25-34,India,Mumbai,Silver,2023-11-19
5790,Female,64,55-64,China,Shanghai,Silver,2022-06-15
5791,Male,31,25-34,United States,Austin,Silver,2025-12-16
5792,Female,72,65+,Japan,Kyoto,Gold,2023-06-19
5793,Male,69,65+,Canada,Calgary,None,2022-10-13
5794,Male,27,25-34,Argentina,Cordoba,Silver,2024-04-10
5795,Female,22,18-24,United Kingdom,Leeds,Platinum,2023-11-16
5796,Female,34,25-34,United Kingdom,London,None,2022-07-03
5797,Male,25,25-34,Italy,Rome,None,2023-09-07
5798,Male,22,18-24,France,Marseille,Gold,2024-01-07
5799,Male,80,65+,Japan,Osaka,Gold,2023-06-05
5800,Male,29,25-34,Canada,Montreal,Silver,2025-07-11
5801,Female,54,45-54,Canada,Vancouver,None,2024-07-03
5802,Male,33,25-34,Russia,Saint Petersburg,None,2022-04-04
5803,Female,29,25-34,Australia,Sydney,Gold,2024-03-04
5804,Male,35,35-44,Nigeria,Lagos,Gold,2023-10-01
5805,Female,32,25-34,Poland,Wroclaw,None,2025-08-23
5806,Female,47,45-54,Nigeria,Kano,None,2025-03-05
5807,Female,58,55-64,India,Chennai,None,2023-05-06
5808,Male,81,65+,United States,Austin,None,2022-06-23
5809,Male,64,55-64,United States,Phoenix,None,2024-08-28
5810,Female,21,18-24,Japan,Yokohama,Silver,2022-03-16
5811,Other,27,25-34,Russia,Saint Petersburg,None,2022-11-21
5812,Female,39,35-44,Canada,Calgary,Silver,2023-12-08
5813,Male,57,55-64,Japan,Osaka,Silver,2025-09-03
5814,Female,31,25-34,United States,Austin,None,2025-10-13
5815,Female,54,45-54,United States,Seattle,None,2022-04-23
5816,Female,68,65+,United States,Boston,Gold,2024-08-18
5817,Female,17,Under 18,United States,New York,None,2023-07-27
5818,Male,80,65+,United States,Phoenix,Gold,2025-06-10
5819,Male,64,55-64,United States,Phoenix,None,2025-07-19
5820,Male,45,45-54,India,Bangalore,Silver,2025-10-03
5821,Female,31,25-34,Canada,Montreal,Silver,2024-11-21
5822,Female,78,65+,Australia,Perth,Gold,2024-01-20
5823,Female,37,35-44,United Kingdom,Manchester,Silver,2022-05-23
5824,Male,75,65+,United Kingdom,Manchester,None,2022-04-16
5825,Female,77,65+,United States,Austin,Gold,2023-11-15
5826,Male,40,35-44,France,Paris,Gold,2022-05-31
5827,Female,18,18-24,United States,Austin,Gold,2024-02-17
5828,Male,23,18-24,Spain,Seville,None,2024-11-11
5829,Male,58,55-64,United States,Phoenix,None,2024-03-27
5830,Female,82,65+,United States,Houston,None,2024-08-23
5831,Male,71,65+,United States,Boston,Gold,2024-11-25
5832,Female,71,65+,United States,New York,None,2022-12-01
5833,Female,77,65+,United States,Boston,Silver,2023-11-02
5834,Male,65,65+,Ireland,Galway,Gold,2025-01-12
5835,Other,30,25-34,United States,Chicago,Silver,2024-04-06
5836,Female,46,45-54,Australia,Adelaide,Silver,2022-12-19
5837,Female,40,35-44,United Kingdom,Birmingham,None,2023-06-17
5838,Female,30,25-34,Japan,Kyoto,Silver,2024-03-30
5839,Female,50,45-54,France,Nice,Silver,2022-06-19
5840,Female,39,35-44,United States,Austin,Silver,2023-06-27
5841,Male,73,65+,United States,Houston,Silver,2023-11-11
5842,Male,47,45-54,France,Nice,Silver,2024-10-23
5843,Male,58,55-64,India,Delhi,None,2023-12-11
5844,Male,59,55-64,France,Paris,Silver,2024-09-25
5845,Male,26,25-34,France,Toulouse,Silver,2025-05-31
5846,Female,23,18-24,Brazil,Brasilia,Silver,2025-04-19
5847,Female,49,45-54,United Kingdom,Birmingham,None,2023-01-21
5848,Male,65,65+,United Kingdom,London,Platinum,2023-02-15
5849,Male,60,55-64,Brazil,Sao Paulo,Platinum,2025-12-16
5850,Female,66,65+,United Kingdom,Glasgow,Gold,2023-08-10
5851,Male,74,65+,South Africa,Johannesburg,None,2022-07-10
5852,Male,84,65+,Nigeria,Abuja,Silver,2022-11-27
5853,Female,70,65+,India,Delhi,Silver,2022-10-29
5854,Female,69,65+,South Korea,Busan,Gold,2024-02-09
5855,Female,59,55-64,Japan,Tokyo,Silver,2024-10-15
5856,Female,84,65+,United States,Boston,Silver,2022-03-06
5857,Female,72,65+,Canada,Montreal,Gold,2024-10-16
5858,Female,20,18-24,United Kingdom,London,Silver,2025-07-30
5859,Female,20,18-24,Canada,Calgary,Gold,2023-05-09
5860,Female,80,65+,United States,Austin,Silver,2023-05-11
5861,Female,81,65+,United States,Los Angeles,Silver,2025-06-26
5862,Female,71,65+,Australia,Sydney,None,2023-04-25
5863,Male,69,65+,Nigeria,Kano,Gold,2025-03-16
5864,Male,55,55-64,United States,New York,Silver,2023-08-26
5865,Female,61,55-64,United States,Phoenix,Gold,2022-06-17
5866,Female,40,35-44,India,Mumbai,None,2023-04-25
5867,Female,58,55-64,India,Mumbai,None,2025-11-25
5868,Female,25,25-34,United States,Boston,None,2024-08-21
5869,Female,53,45-54,United States,Los Angeles,Silver,2024-11-09
5870,Female,20,18-24,Australia,Brisbane,Gold,2025-09-30
5871,Female,30,25-34,Brazil,Brasilia,Silver,2023-09-19
5872,Male,40,35-44,United States,Phoenix,Silver,2024-01-16
5873,Female,59,55-64,Ireland,Cork,None,2024-12-22
5874,Female,44,35-44,Ireland,Galway,Platinum,2025-03-28
5875,Male,44,35-44,Germany,Hamburg,None,2023-08-17
5876,Female,68,65+,South Africa,Cape Town,None,2023-04-23
5877,Female,67,65+,United Kingdom,Glasgow,Gold,2023-05-16
5878,Other,33,25-34,Australia,Adelaide,None,2023-09-01
5879,Female,30,25-34,India,Mumbai,None,2022-03-27
5880,Male,35,35-44,United States,New York,None,2025-08-09
5881,Female,26,25-34,Japan,Tokyo,None,2023-10-23
5882,Female,28,25-34,Netherlands,Amsterdam,Silver,2022-03-19
5883,Female,80,65+,Germany,Berlin,Silver,2025-12-14
5884,Male,81,65+,United States,Boston,None,2024-01-10
5885,Male,52,45-54,United States,Houston,Gold,2025-09-17
5886,Male,26,25-34,United States,Austin,Gold,2025-04-29
5887,Male,83,65+,United States,Chicago,Silver,2025-05-03
5888,Male,52,45-54,Mexico,Monterrey,Platinum,2024-06-06
5889,Female,32,25-34,United States,Houston,None,2024-07-20
5890,Male,40,35-44,Kenya,Nairobi,None,2022-05-29
5891,Female,42,35-44,Japan,Yokohama,Gold,2022-04-26
5892,Male,55,55-64,Nigeria,Kano,None,2022-03-29
5893,Male,40,35-44,France,Paris,Platinum,2024-04-25
5894,Female,16,Under 18,United States,Los Angeles,None,2025-07-12
5895,Female,35,35-44,India,Chennai,None,2023-08-24
5896,Female,75,65+,United Kingdom,Birmingham,Silver,2023-08-17
5897,Male,76,65+,United States,Phoenix,None,2024-07-22
5898,Female,43,35-44,Brazil,Salvador,Silver,2023-11-08
5899,Female,70,65+,United Kingdom,Glasgow,Gold,2025-03-22
5900,Male,34,25-34,Germany,Hamburg,None,2022-09-20
5901,Female,36,35-44,United States,Seattle,None,2025-03-19
5902,Male,37,35-44,United States,Boston,Silver,2023-11-18
5903,Female,73,65+,Canada,Toronto,Silver,2022-08-08
5904,Other,82,65+,United States,Phoenix,Silver,2023-08-31
5905,Male,81,65+,France,Marseille,Silver,2024-12-07
5906,Male,41,35-44,United States,Boston,Gold,2025-02-15
5907,Female,65,65+,Australia,Melbourne,None,2025-03-12
5908,Female,48,45-54,United Kingdom,Manchester,Silver,2022-05-17
5909,Female,74,65+,United Kingdom,Glasgow,Silver,2022-10-22
5910,Male,75,65+,Japan,Kyoto,None,2024-07-20
5911,Male,75,65+,Canada,Toronto,None,2025-07-06
5912,Female,84,65+,United States,Seattle,Silver,2025-11-19
5913,Male,32,25-34,United Kingdom,Manchester,None,2022-08-10
5914,Female,83,65+,United Kingdom,Birmingham,Silver,2023-02-28
5915,Male,30,25-34,Australia,Adelaide,Gold,2025-04-29
5916,Female,25,25-34,France,Marseille,Gold,2024-11-24
5917,Female,68,65+,United Kingdom,Edinburgh,None,2023-05-14
5918,Male,54,45-54,United Kingdom,Edinburgh,None,2022-05-20
5919,Male,68,65+,China,Shenzhen,None,2022-04-07
5920,Male,57,55-64,United States,Los Angeles,None,2023-12-07
5921,Male,44,35-44,France,Toulouse,None,2022-06-06
5922,Male,70,65+,Argentina,Buenos Aires,None,2023-06-13
5923,Female,59,55-64,Japan,Kyoto,Platinum,2022-12-24
5924,Male,49,45-54,United States,Phoenix,Platinum,2024-11-17
5925,Female,51,45-54,United States,Austin,None,2024-09-22
5926,Female,48,45-54,United States,Austin,None,2025-10-29
5927,Male,28,25-34,United States,Los Angeles,Gold,2023-04-06
5928,Female,40,35-44,Germany,Cologne,Gold,2025-01-21
5929,Female,24,18-24,Canada,Calgary,Gold,2022-03-06
5930,Female,66,65+,Germany,Cologne,Silver,2022-10-05
5931,Male,64,55-64,China,Guangzhou,Silver,2024-12-08
5932,Female,61,55-64,United States,Boston,None,2025-04-10
5933,Male,36,35-44,United Kingdom,Glasgow,Platinum,2024-07-25
5934,Male,83,65+,Canada,Toronto,Gold,2022-02-14
5935,Male,67,65+,Japan,Tokyo,None,2022-02-18
5936,Male,56,55-64,Canada,Calgary,None,2024-09-24
5937,Male,59,55-64,United States,Austin,Silver,2022-03-25
5938,Female,79,65+,Italy,Naples,Platinum,2022-03-10
5939,Female,16,Under 18,United States,Seattle,Silver,2025-03-28
5940,Male,82,65+,France,Marseille,Gold,2025-05-12
5941,Female,48,45-54,United Kingdom,Birmingham,Silver,2023-07-23
5942,Female,18,18-24,Canada,Ottawa,Silver,2025-07-26
5943,Female,40,35-44,Kenya,Mombasa,Gold,2022-10-01
5944,Female,18,18-24,Germany,Cologne,Platinum,2024-08-08
5945,Female,57,55-64,India,Hyderabad,Gold,2024-05-20
5946,Male,83,65+,France,Nice,Platinum,2022-12-20
5947,Male,59,55-64,India,Delhi,None,2025-02-08
5948,Female,57,55-64,Canada,Toronto,None,2022-10-19
5949,Female,20,18-24,United States,Boston,None,2024-10-23
5950,Female,35,35-44,Italy,Rome,None,2022-11-19
5951,Male,34,25-34,Germany,Frankfurt,Gold,2022-10-15
5952,Male,46,45-54,South Korea,Seoul,None,2023-03-30
5953,Male,72,65+,Nigeria,Kano,None,2023-07-27
5954,Male,46,45-54,Japan,Osaka,Gold,2024-01-04
5955,Male,26,25-34,France,Nice,Gold,2023-01-16
5956,Male,23,18-24,South Africa,Durban,None,2022-03-20
5957,Female,23,18-24,China,Shanghai,Silver,2022-11-16
5958,Male,78,65+,Canada,Montreal,None,2025-02-07
5959,Female,31,25-34,United States,New York,None,2022-12-08
5960,Male,38,35-44,United Kingdom,Birmingham,Silver,2023-12-31
5961,Male,51,45-54,United States,Seattle,Silver,2024-02-07
5962,Male,53,45-54,United States,Seattle,Gold,2024-03-26
5963,Female,72,65+,United States,Phoenix,Silver,2022-11-07
5964,Male,75,65+,United States,Chicago,Gold,2024-08-04
5965,Male,30,25-34,United Kingdom,Leeds,None,2023-03-15
5966,Female,77,65+,Japan,Yokohama,None,2022-08-22
5967,Male,44,35-44,United States,Phoenix,Gold,2022-01-03
5968,Female,28,25-34,France,Lyon,None,2024-05-30
5969,Male,52,45-54,Poland,Wroclaw,None,2022-07-09
5970,Male,27,25-34,Canada,Vancouver,Gold,2023-08-11
5971,Male,40,35-44,United States,Austin,None,2022-09-15
5972,Female,25,25-34,France,Nice,Silver,2023-11-16
5973,Female,67,65+,India,Mumbai,None,2025-03-21
5974,Female,32,25-34,United States,Boston,None,2024-05-29
5975,Female,80,65+,United Kingdom,Glasgow,Platinum,2024-10-02
5976,Male,38,35-44,Netherlands,Amsterdam,Silver,2022-12-21
5977,Female,26,25-34,Australia,Sydney,Gold,2023-02-10
5978,Female,66,65+,Argentina,Buenos Aires,Silver,2022-05-06
5979,Male,50,45-54,Australia,Melbourne,Gold,2025-03-06
5980,Female,26,25-34,United States,Seattle,None,2023-08-28
5981,Male,42,35-44,China,Guangzhou,None,2025-11-14
5982,Male,30,25-34,Mexico,Monterrey,None,2022-08-12
5983,Female,63,55-64,United States,Phoenix,None,2025-07-03
5984,Female,42,35-44,United States,Austin,Silver,2022-04-24
5985,Female,22,18-24,Canada,Toronto,None,2023-10-16
5986,Female,17,Under 18,South Korea,Seoul,Silver,2024-11-25
5987,Male,82,65+,Spain,Madrid,None,2024-08-01
5988,Male,33,25-34,France,Nice,None,2024-06-14
5989,Male,72,65+,Japan,Osaka,Silver,2025-01-17
5990,Female,48,45-54,United States,Chicago,Platinum,2022-08-20
5991,Male,63,55-64,Germany,Hamburg,Gold,2023-03-29
5992,Female,54,45-54,Japan,Osaka,None,2023-12-20
5993,Female,44,35-44,United States,Austin,Platinum,2024-01-23
5994,Male,59,55-64,United States,Seattle,None,2025-08-28
5995,Male,23,18-24,Germany,Frankfurt,None,2025-06-05
5996,Male,43,35-44,South Korea,Incheon,None,2025-08-23
5997,Male,24,18-24,Kenya,Mombasa,None,2023-01-16
5998,Male,54,45-54,Canada,Montreal,Gold,2023-10-09
5999,Male,53,45-54,Canada,Montreal,Gold,2025-02-07
6000,Male,75,65+,France,Paris,Silver,2025-08-30
6001,Female,17,Under 18,United States,Chicago,Silver,2023-07-21
6002,Female,66,65+,Australia,Perth,None,2025-05-24
6003,Female,61,55-64,France,Lyon,None,2022-12-09
6004,Male,55,55-64,United States,Phoenix,Silver,2022-06-27
6005,Female,77,65+,Brazil,Rio de Janeiro,None,2024-08-07
6006,Female,69,65+,Australia,Adelaide,Silver,2023-02-13
6007,Male,39,35-44,Spain,Seville,Gold,2024-01-31
6008,Male,36,35-44,Germany,Hamburg,None,2023-01-21
6009,Male,66,65+,United Kingdom,Manchester,Silver,2023-03-27
6010,Male,82,65+,United Kingdom,Leeds,Silver,2022-02-26
6011,Female,38,35-44,Egypt,Giza,Silver,2024-08-12
6012,Male,63,55-64,Canada,Ottawa,None,2024-03-11
6013,Male,29,25-34,Australia,Brisbane,Silver,2023-08-15
6014,Female,62,55-64,Japan,Osaka,Silver,2024-06-11
6015,Female,35,35-44,China,Shenzhen,None,2023-09-06
6016,Male,70,65+,South Korea,Seoul,Silver,2022-03-17
6017,Female,65,65+,India,Bangalore,Gold,2024-02-27
6018,Female,16,Under 18,United Kingdom,Glasgow,Silver,2024-05-25
6019,Male,67,65+,United States,Phoenix,Platinum,2024-08-14
6020,Female,25,25-34,Canada,Calgary,Platinum,2022-11-11
6021,Male,32,25-34,United States,Phoenix,Platinum,2023-05-19
6022,Female,55,55-64,South Korea,Incheon,None,2023-01-19
6023,Female,56,55-64,Poland,Krakow,Gold,2024-02-19
6024,Female,57,55-64,Australia,Melbourne,Silver,2022-02-10
6025,Male,38,35-44,United States,Austin,None,2022-03-01
6026,Female,77,65+,United Kingdom,Birmingham,Silver,2022-01-17
6027,Female,59,55-64,United Kingdom,London,Gold,2025-04-25
6028,Male,52,45-54,United Kingdom,London,Silver,2024-08-22
6029,Male,66,65+,India,Chennai,Gold,2023-07-06
6030,Female,34,25-34,Russia,Novosibirsk,Gold,2022-11-12
6031,Male,45,45-54,United States,Los Angeles,Silver,2025-02-17
6032,Male,49,45-54,Kenya,Nairobi,Silver,2025-11-02
6033,Male,24,18-24,South Korea,Busan,Gold,2025-05-17
6034,Female,37,35-44,Mexico,Guadalajara,None,2025-08-09
6035,Female,71,65+,Canada,Toronto,Gold,2022-08-25
6036,Male,62,55-64,United Kingdom,Leeds,None,2022-02-28
6037,Female,79,65+,Canada,Toronto,Silver,2023-03-20
6038,Female,58,55-64,France,Marseille,None,2025-04-27
6039,Female,19,18-24,United States,Houston,Platinum,2025-07-05
6040,Male,29,25-34,United Kingdom,London,Platinum,2024-09-14
6041,Female,38,35-44,South Africa,Johannesburg,None,2024-03-16
6042,Female,41,35-44,United States,Phoenix,Silver,2023-08-21
6043,Female,83,65+,United States,Chicago,None,2024-08-07
6044,Female,62,55-64,United States,Phoenix,Platinum,2022-12-05
6045,Female,76,65+,Germany,Berlin,Platinum,2022-11-20
6046,Male,81,65+,Australia,Melbourne,Silver,2024-04-09
6047,Female,56,55-64,United States,Chicago,None,2023-10-19
6048,Female,43,35-44,Canada,Calgary,Silver,2025-08-21
6049,Female,51,45-54,United States,Houston,Gold,2022-07-17
6050,Male,65,65+,France,Nice,Platinum,2022-06-18
6051,Female,66,65+,China,Guangzhou,Silver,2024-10-04
6052,Female,45,45-54,United States,Austin,Silver,2025-09-05
6053,Male,22,18-24,Japan,Tokyo,Silver,2024-03-29
6054,Male,42,35-44,Canada,Ottawa,None,2024-09-22
6055,Female,46,45-54,Australia,Sydney,None,2022-05-10
6056,Male,59,55-64,Canada,Calgary,Gold,2022-04-16
6057,Female,56,55-64,India,Bangalore,Silver,2022-04-05
6058,Male,82,65+,India,Hyderabad,Silver,2023-12-23
6059,Female,63,55-64,Germany,Hamburg,Gold,2023-11-01
6060,Female,38,35-44,United States,Seattle,None,2022-03-27
6061,Female,70,65+,United Kingdom,Manchester,None,2025-12-06
6062,Female,46,45-54,China,Beijing,Platinum,2024-10-04
6063,Female,39,35-44,United Kingdom,Edinburgh,Gold,2024-02-23
6064,Female,19,18-24,South Korea,Seoul,Gold,2022-04-15
6065,Male,69,65+,United States,Phoenix,None,2022-01-10
6066,Male,59,55-64,Australia,Perth,None,2023-07-27
6067,Male,20,18-24,France,Lyon,Platinum,2023-03-07
6068,Male,41,35-44,United States,Phoenix,Silver,2022-05-31
6069,Female,44,35-44,Canada,Montreal,None,2023-04-30
6070,Female,24,18-24,United States,Boston,Gold,2025-11-04
6071,Female,69,65+,United States,Seattle,None,2024-11-24
6072,Male,58,55-64,Canada,Ottawa,None,2023-02-15
6073,Male,31,25-34,United Kingdom,Leeds,None,2024-12-09
6074,Female,62,55-64,Germany,Munich,None,2023-12-27
6075,Female,55,55-64,India,Bangalore,Gold,2024-10-18
6076,Male,24,18-24,Nigeria,Kano,None,2022-12-12
6077,Female,56,55-64,United States,New York,None,2022-02-11
6078,Female,57,55-64,United Kingdom,London,Silver,2024-04-01
6079,Female,28,25-34,Kenya,Nairobi,Platinum,2025-10-28
6080,Male,74,65+,South Korea,Seoul,None,2022-06-10
6081,Male,67,65+,South Korea,Busan,Gold,2023-10-24
6082,Male,53,45-54,Germany,Hamburg,Platinum,2024-10-17
6083,Other,65,65+,Germany,Hamburg,None,2025-08-09
6084,Female,70,65+,Australia,Adelaide,None,2022-09-10
6085,Male,50,45-54,Nigeria,Lagos,None,2025-05-29
6086,Male,49,45-54,United States,Austin,Silver,2025-10-25
6087,Male,44,35-44,United States,Chicago,Platinum,2022-08-18
6088,Male,32,25-34,United States,Phoenix,Gold,2024-04-28
6089,Female,54,45-54,France,Paris,Silver,2023-07-23
6090,Male,26,25-34,United States,Phoenix,Platinum,2025-08-19
6091,Male,18,18-24,United States,Los Angeles,Silver,2024-11-25
6092,Female,31,25-34,United States,Houston,Platinum,2022-05-04
6093,Female,23,18-24,Italy,Rome,None,2025-09-07
6094,Other,60,55-64,India,Hyderabad,Gold,2023-03-27
6095,Male,27,25-34,Canada,Calgary,None,2024-09-20
6096,Male,36,35-44,United States,Boston,None,2024-03-20
6097,Male,45,45-54,France,Nice,Silver,2023-05-17
6098,Male,53,45-54,France,Lyon,Gold,2024-05-12
6099,Male,27,25-34,United States,Houston,None,2025-08-21
6100,Female,71,65+,United Kingdom,London,Gold,2025-03-18
6101,Female,24,18-24,Japan,Yokohama,Platinum,2025-11-12
6102,Male,22,18-24,Mexico,Mexico City,None,2022-01-24
6103,Female,26,25-34,United States,Los Angeles,None,2024-03-16
6104,Male,24,18-24,Canada,Ottawa,Gold,2024-10-31
6105,Male,25,25-34,Japan,Osaka,None,2023-03-24
6106,Female,66,65+,Germany,Frankfurt,None,2024-03-18
6107,Male,58,55-64,United Kingdom,Leeds,Silver,2025-03-15
6108,Male,18,18-24,Kenya,Nairobi,Silver,2025-11-02
6109,Male,56,55-64,Australia,Perth,None,2023-01-17
6110,Female,30,25-34,France,Toulouse,Silver,2025-03-21
6111,Male,21,18-24,Australia,Sydney,None,2023-11-30
6112,Male,45,45-54,United States,Houston,None,2023-03-17
6113,Female,72,65+,Australia,Sydney,None,2023-09-12
6114,Male,82,65+,United States,Phoenix,Silver,2022-01-28
6115,Male,21,18-24,United States,New York,None,2022-12-19
