BookID,ISBN,Title,AuthorID,PublisherID,Genre,SubGenre,Language,PublicationYear,Format,Pages,UnitCost,UnitPrice,Rating,ReviewCount
2788,978-157-82562-6,The Broken Kingdom,433,88,Business,Economics,English,2009,Paperback,453,8.17,13.97,3.5,83
2789,978-343-33530-7,The Frozen Kingdom,254,40,History,Cultural History,English,2020,Paperback,609,9.22,17.99,3.8,39
2790,978-843-29904-8,The Midnight Orchard,188,97,Children,Early Reader,English,2018,eBook,699,6.74,11.49,3.9,37
2791,978-464-20195-5,The Endless Harbor,93,47,Science Fiction,Cyberpunk,English,2000,Audiobook,291,8.6,18.15,4.4,70
2792,978-674-11725-1,The Fading Tide,296,66,Romance,Contemporary Romance,English,1992,Paperback,205,7.49,13.14,4.2,83
2793,978-130-46422-0,The Burning Kingdom,450,48,Cooking,World Cuisine,Chinese,2000,Paperback,444,7.36,16.98,4.0,122
2794,978-760-51127-2,The Shattered Garden,259,95,Self-Help,Career Development,English,2019,Paperback,388,8.7,16.88,4.4,269
2795,978-160-18905-8,The Forgotten Labyrinth,331,48,Self-Help,Productivity,Chinese,2008,eBook,224,2.83,5.61,3.2,30
2796,978-739-98363-8,The Endless Chronicle,139,15,Poetry,Contemporary Poetry,English,2017,Paperback,652,10.0,21.2,4.1,23
2797,978-232-23868-3,The Restless River,371,88,Romance,Romantic Comedy,Portuguese,2007,Paperback,556,8.77,18.45,4.0,20
2798,978-871-39467-2,The Wandering Compass,212,5,Mystery,Crime Thriller,English,2009,eBook,580,4.13,10.52,3.9,100
2799,978-366-47493-4,The Hidden Letter,181,76,Fiction,Historical Fiction,Chinese,1992,Audiobook,616,13.57,23.53,3.8,117
2800,978-265-53662-2,The Restless Garden,123,47,Mystery,Cozy Mystery,Japanese,1990,Paperback,424,6.51,14.04,4.0,52
2801,978-402-98183-8,The Broken Symphony,329,70,Self-Help,Productivity,English,2015,Paperback,477,5.63,14.51,3.6,88
2802,978-100-39809-1,The Fading Journey,9,32,Young Adult,YA Contemporary,Italian,1997,eBook,277,4.0,7.61,5.0,226
2803,978-248-57943-3,The Midnight Labyrinth,465,23,Romance,Historical Romance,English,2002,Hardcover,631,17.72,33.32,4.6,85
2804,978-638-98842-3,The Hidden Journey,485,93,Biography,Political Biography,English,2003,eBook,782,4.45,12.32,4.5,78
2805,978-370-13580-1,The Burning Harbor,478,19,Mystery,Detective,Italian,2012,Paperback,731,9.39,21.68,3.6,28
2806,978-418-16711-3,The Golden Promise,480,2,Poetry,Classic Poetry,English,2023,Hardcover,405,11.24,22.65,3.4,101
2807,978-825-38485-7,The Shattered Flame,421,41,Self-Help,Productivity,English,2017,Hardcover,154,10.57,19.03,3.8,45
2808,978-211-90151-1,The Endless Echo,413,32,Science Fiction,Cyberpunk,English,2012,Hardcover,734,14.97,35.01,4.0,140
2809,978-455-95012-5,The Frozen Mirror,212,60,Children,Early Reader,Italian,2020,eBook,522,3.99,9.38,3.1,56
2810,978-267-37612-3,The Scarlet Mirror,88,35,Thriller,Action Thriller,Chinese,2008,eBook,664,6.52,12.2,4.2,83
2811,978-534-49723-1,The Midnight Chronicle,3,36,Poetry,Classic Poetry,English,1995,eBook,330,3.44,8.51,4.5,17
2812,978-398-88066-0,The Midnight Kingdom,11,72,Romance,Paranormal Romance,English,2007,eBook,723,5.84,10.17,2.7,124
2813,978-141-16275-2,The Broken Flame,353,77,Poetry,Classic Poetry,English,2025,Paperback,706,11.69,21.34,3.4,133
2814,978-163-22922-0,The Ancient Legacy,98,1,Young Adult,YA Romance,German,2018,Audiobook,131,6.12,10.67,4.6,54
2815,978-866-44504-3,The Golden Compass,78,17,Science Fiction,Dystopian,English,2002,eBook,515,4.32,9.86,4.1,145
2816,978-151-21301-7,The Endless Journey,436,85,Horror,Psychological Horror,English,2001,Paperback,454,4.0,10.21,3.4,31
2817,978-803-89430-6,The Quiet Journey,78,90,Young Adult,YA Romance,French,2023,eBook,580,5.26,10.6,4.3,154
2818,978-923-56995-8,The Forgotten Storm,77,94,Biography,Political Biography,English,1993,eBook,301,3.3,8.29,3.6,112
2819,978-518-41544-3,The Frozen Garden,238,36,Science Fiction,Cyberpunk,English,2023,Paperback,188,4.71,11.3,3.8,221
2820,978-380-11356-6,The Quiet Shadow,117,49,Self-Help,Productivity,French,2014,Hardcover,311,8.28,18.4,3.3,101
2821,978-797-18324-5,The Burning Chronicle,38,15,Children,Picture Book,Spanish,2019,Paperback,487,9.8,21.04,3.9,42
2822,978-983-80417-1,The Midnight Promise,346,11,Fantasy,Epic Fantasy,English,2001,Audiobook,308,8.66,20.11,4.5,110
2823,978-208-65080-2,The Whispering Garden,259,60,Thriller,Spy Thriller,German,2013,eBook,444,3.53,8.39,3.6,64
2824,978-966-45848-4,The Endless Journey,239,6,Young Adult,YA Fantasy,English,2001,eBook,392,3.36,8.16,4.3,240
2825,978-948-32452-7,The Whispering Mirror,120,17,History,Military History,Chinese,1990,Audiobook,605,10.05,19.23,3.9,23
2826,978-228-45516-4,The Frozen Symphony,328,26,Business,Economics,English,2006,Hardcover,407,11.31,26.52,4.5,107
2827,978-149-83321-2,The Restless River,283,5,Mystery,Cozy Mystery,English,2025,Audiobook,221,6.16,11.76,3.6,37
2828,978-742-50702-8,The Restless Tide,282,14,Horror,Supernatural Horror,English,1998,Paperback,563,10.66,19.89,4.8,315
2829,978-169-45974-1,The Scarlet Flame,467,2,Biography,Memoir,English,1995,eBook,268,4.38,8.29,4.3,110
2830,978-640-35597-8,The Broken Promise,287,51,Mystery,Detective,English,2023,Paperback,330,8.13,14.05,4.0,131
2831,978-158-78321-7,The Silent Tide,463,59,Business,Entrepreneurship,English,2022,Paperback,614,10.23,17.38,4.1,74
2832,978-720-32820-7,The Quiet Letter,437,42,Children,Middle Grade,Portuguese,2020,Paperback,310,6.31,16.31,3.6,131
2833,978-308-45401-7,The Burning Mirror,53,39,History,World History,English,2025,Paperback,163,4.76,11.06,3.6,39
2834,978-186-89278-1,The Burning Echo,109,20,Romance,Contemporary Romance,French,2025,Hardcover,372,13.27,24.26,4.0,46
2835,978-159-94463-5,The Distant Compass,344,87,Cooking,Healthy Eating,Spanish,2023,Paperback,391,7.35,13.47,3.2,177
2836,978-269-75778-6,The Whispering Letter,70,84,Fiction,Historical Fiction,English,2024,eBook,600,3.97,10.8,3.6,348
2837,978-586-25160-6,The Restless Harbor,364,43,Fantasy,Epic Fantasy,English,2016,Audiobook,616,14.13,23.93,3.4,15
2838,978-168-29163-2,The Hidden Journey,203,61,Science Fiction,Dystopian,English,2001,Hardcover,120,6.85,12.15,4.2,59
2839,978-821-20489-1,The Ancient Symphony,155,96,Children,Middle Grade,English,2006,Hardcover,649,21.01,36.56,4.2,188
2840,978-643-98102-2,The Shattered Labyrinth,268,63,Fantasy,Epic Fantasy,Japanese,2003,Paperback,642,9.45,23.56,4.6,143
2841,978-367-44830-4,The Last River,148,52,Horror,Slasher,English,2008,eBook,241,3.81,8.01,3.7,45
2842,978-986-74163-5,The Endless Echo,246,69,Science Fiction,Hard Sci-Fi,English,2015,Paperback,357,7.56,16.43,3.5,60
2843,978-692-58252-7,The Hidden Orchard,381,81,Young Adult,YA Fantasy,English,1998,Audiobook,656,13.11,29.79,3.1,40
2844,978-704-54634-6,The Fading River,270,87,Horror,Supernatural Horror,English,1990,Paperback,523,6.39,15.71,4.0,137
2845,978-256-91979-6,The Hidden Compass,492,18,Cooking,World Cuisine,English,2011,Paperback,357,4.84,12.57,4.7,57
2846,978-738-13178-2,The Hidden Orchard,244,68,Romance,Paranormal Romance,Portuguese,2025,Audiobook,653,13.78,24.27,3.9,68
2847,978-602-65596-4,The Midnight Storm,408,90,Fantasy,Epic Fantasy,English,2021,Paperback,562,9.23,19.13,3.9,151
2848,978-985-35628-3,The Forgotten Symphony,259,14,Horror,Psychological Horror,English,1990,Paperback,477,8.18,16.36,3.9,108
2849,978-529-17052-2,The Whispering Compass,421,98,Biography,Celebrity Biography,English,2011,Audiobook,124,4.3,10.36,4.0,195
2850,978-709-80449-0,The Shattered Chronicle,466,39,Business,Entrepreneurship,English,2009,Paperback,573,10.95,18.76,4.4,52
2851,978-406-85313-3,The Golden Journey,440,90,Science Fiction,Space Opera,French,2005,Hardcover,245,11.59,19.85,5.0,85
2852,978-136-82708-2,The Golden Labyrinth,25,53,History,Ancient History,Japanese,2014,Hardcover,763,19.88,38.38,4.2,45
2853,978-214-84589-5,The Silent Compass,76,48,Fantasy,Epic Fantasy,English,2005,eBook,252,3.03,7.05,4.2,63
2854,978-879-86629-0,The Midnight Chronicle,471,19,Self-Help,Personal Finance,English,2022,eBook,140,1.63,3.99,3.8,26
2855,978-763-81767-2,The Fading River,394,80,Fiction,Short Stories,Spanish,2022,Paperback,383,7.96,15.95,3.8,7
2856,978-427-42295-0,The Scarlet Symphony,294,95,Horror,Psychological Horror,English,2013,Paperback,364,10.04,17.99,3.8,22
2857,978-727-95864-5,The Scarlet Compass,322,95,Children,Early Reader,English,2006,Paperback,366,8.83,14.92,3.7,148
2858,978-103-98281-5,The Shattered Garden,24,26,Fantasy,Epic Fantasy,English,2011,Hardcover,768,14.31,39.0,4.0,25
2859,978-133-24236-3,The Wandering Mirror,255,66,Self-Help,Career Development,Spanish,2022,eBook,312,3.06,7.06,4.2,127
2860,978-556-49589-1,The Secret Legacy,27,78,Biography,Political Biography,Italian,2000,Paperback,706,10.02,22.37,3.9,61
2861,978-661-93834-8,The Restless Symphony,315,96,Young Adult,YA Contemporary,English,2021,eBook,233,2.64,5.98,3.7,66
2862,978-942-60714-5,The Golden Orchard,286,96,Self-Help,Mindfulness,English,2011,eBook,551,5.07,9.81,4.0,28
2863,978-782-73313-6,The Burning River,322,63,Biography,Memoir,Spanish,1992,Paperback,211,5.59,11.48,3.4,46
2864,978-331-15640-4,The Whispering Tide,345,28,Poetry,Sonnets,English,2016,eBook,280,4.47,7.81,4.3,112
2865,978-832-79940-7,The Wandering Journey,500,19,Self-Help,Productivity,English,1997,eBook,223,2.35,5.79,3.7,24
2866,978-541-63643-8,The Whispering Flame,261,46,Poetry,Contemporary Poetry,English,2008,Paperback,351,5.24,11.65,3.3,42
2867,978-842-62757-3,The Shattered Mirror,407,65,Cooking,Healthy Eating,English,2024,Paperback,441,8.35,17.21,4.2,97
2868,978-256-49839-6,The Last Garden,225,25,Poetry,Contemporary Poetry,English,2018,eBook,720,6.82,12.3,4.2,129
2869,978-123-89782-2,The Frozen Chronicle,374,63,Business,Entrepreneurship,English,2015,eBook,649,6.24,11.22,3.4,62
2870,978-151-36414-5,The Burning Tide,139,83,Young Adult,YA Contemporary,Japanese,1992,eBook,608,6.61,11.7,4.2,282
2871,978-990-78720-3,The Frozen Storm,217,56,History,Ancient History,English,2020,Paperback,462,7.8,16.26,4.2,93
2872,978-172-67885-0,The Whispering Journey,304,80,Self-Help,Mindfulness,French,2002,eBook,319,3.28,8.0,5.0,178
2873,978-944-36256-8,The Golden Legacy,485,33,Mystery,Crime Thriller,Spanish,1991,eBook,327,3.93,7.39,3.8,99
2874,978-753-61883-7,The Burning Chronicle,449,90,Poetry,Contemporary Poetry,Italian,2024,Paperback,212,6.75,11.46,3.9,62
2875,978-231-29588-2,The Golden Journey,135,99,Young Adult,YA Dystopian,English,1996,Paperback,585,8.28,19.65,3.6,12
2876,978-876-97742-8,The Last Echo,212,7,Cooking,Baking,Chinese,2001,Paperback,666,10.0,25.02,4.2,163
2877,978-229-88915-2,The Midnight Storm,39,28,Young Adult,YA Contemporary,English,1995,eBook,503,3.7,10.4,3.9,150
2878,978-228-82129-4,The Fading Orchard,348,75,Self-Help,Productivity,English,2012,Hardcover,523,15.63,30.25,4.4,288
2879,978-617-85952-7,The Secret Letter,35,76,Romance,Romantic Comedy,English,2021,eBook,380,4.46,9.17,3.7,59
2880,978-359-49137-2,The Shattered River,9,58,Business,Economics,Spanish,2008,Paperback,794,6.98,18.19,4.2,346
2881,978-361-97735-4,The Last Echo,371,57,Horror,Slasher,English,2021,eBook,741,4.95,12.39,3.8,141
2882,978-275-48849-5,The Golden Shadow,225,43,Cooking,World Cuisine,English,2023,Hardcover,404,14.35,27.83,2.9,142
2883,978-646-94299-1,The Wandering Echo,92,57,History,Ancient History,English,2021,eBook,648,5.13,11.18,4.2,32
2884,978-124-98601-3,The Ancient Kingdom,381,89,Self-Help,Career Development,English,1995,Paperback,364,6.02,14.74,2.9,69
2885,978-320-12303-2,The Ancient Journey,389,5,Fiction,Contemporary Fiction,English,1997,eBook,206,2.75,5.49,3.8,223
2886,978-597-51624-6,The Silent Echo,421,87,Fantasy,Epic Fantasy,German,2000,Audiobook,323,5.99,16.49,3.8,28
2887,978-537-60972-1,The Forgotten Labyrinth,407,9,Young Adult,YA Fantasy,Spanish,2012,Hardcover,704,11.06,31.25,3.9,2
2888,978-729-53940-2,The Broken Shadow,269,70,Mystery,Detective,Portuguese,2021,Hardcover,457,12.34,29.71,3.9,59
2889,978-294-34258-6,The Wandering Legacy,473,35,Fantasy,Fairy Tale Retelling,Italian,2001,Hardcover,725,16.62,39.36,3.9,264
2890,978-682-82294-1,The Fading Shadow,284,18,Horror,Psychological Horror,English,2013,Paperback,345,6.9,18.34,4.1,216
2891,978-783-64213-3,The Wandering Compass,348,1,Children,Chapter Book,English,1996,eBook,441,3.03,8.01,3.8,84
2892,978-448-40299-6,The Restless Garden,70,26,Fantasy,Fairy Tale Retelling,English,2009,Hardcover,171,6.19,15.79,5.0,64
2893,978-330-32394-6,The Hidden Symphony,272,1,Self-Help,Career Development,Japanese,2018,eBook,666,5.55,10.44,3.7,122
2894,978-598-46067-0,The Hidden River,148,16,Self-Help,Career Development,English,2004,Paperback,338,6.78,12.3,3.2,169
2895,978-620-81301-7,The Ancient Labyrinth,401,40,Fiction,Historical Fiction,English,1995,Audiobook,183,4.66,11.78,3.1,115
2896,978-184-60675-6,The Ancient Echo,334,26,Children,Chapter Book,English,2004,Paperback,273,6.22,12.09,4.3,249
2897,978-608-23279-3,The Hidden Flame,351,45,Thriller,Legal Thriller,English,2017,Audiobook,585,10.58,25.9,3.0,175
2898,978-238-41490-6,The Silent Letter,384,78,Cooking,Baking,English,2023,Paperback,690,11.12,19.5,3.2,99
2899,978-611-41683-6,The Forgotten Promise,314,2,Fantasy,Urban Fantasy,French,2012,Audiobook,788,12.98,31.1,3.2,123
2900,978-937-37615-5,The Scarlet Kingdom,41,34,Poetry,Classic Poetry,English,2014,eBook,284,3.38,8.83,4.2,109
2901,978-582-28882-5,The Ancient Compass,116,38,Fiction,Short Stories,Italian,2005,Paperback,533,8.53,18.56,4.6,18
2902,978-784-17273-6,The Frozen River,481,29,Horror,Slasher,Italian,2023,eBook,441,4.0,10.3,3.4,91
2903,978-378-12619-8,The Shattered Horizon,347,54,Horror,Supernatural Horror,German,2021,Paperback,620,6.75,16.9,4.1,31
2904,978-929-85506-5,The Quiet Letter,477,25,Biography,Memoir,English,2024,Paperback,590,7.8,17.95,2.4,16
2905,978-830-91861-7,The Secret Chronicle,35,22,Romance,Romantic Comedy,English,2021,Paperback,169,5.95,11.55,3.5,157
2906,978-924-22849-6,The Silent Symphony,94,6,Science Fiction,Cyberpunk,English,2009,eBook,224,2.64,6.96,4.2,60
2907,978-766-43956-7,The Distant Symphony,333,71,Thriller,Spy Thriller,French,2024,eBook,533,4.83,11.47,3.7,70
2908,978-683-87741-8,The Silent Echo,23,35,Young Adult,YA Romance,English,2011,Hardcover,491,13.74,24.33,4.4,43
2909,978-571-50588-1,The Secret Chronicle,35,82,Young Adult,YA Dystopian,English,2011,eBook,740,4.79,11.44,2.7,30
2910,978-934-21256-1,The Last Legacy,171,10,Science Fiction,Dystopian,English,2013,Paperback,713,8.31,21.2,3.5,74
2911,978-862-99261-5,The Frozen Tide,339,23,Fiction,Historical Fiction,English,1996,Hardcover,160,7.71,15.94,4.1,115
2912,978-474-41661-4,The Silent Horizon,480,57,History,Military History,English,2020,Hardcover,528,9.07,25.3,4.1,83
2913,978-177-25559-5,The Hidden Mirror,487,86,History,Cultural History,English,2003,Hardcover,404,12.89,23.4,4.2,136
2914,978-103-48309-7,The Broken River,222,19,Business,Leadership,English,2013,eBook,457,3.59,8.84,4.0,160
2915,978-309-11904-8,The Midnight Orchard,368,31,Horror,Gothic Horror,Portuguese,2020,Paperback,165,5.36,13.99,3.3,16
2916,978-156-15459-3,The Wandering Orchard,157,28,History,Cultural History,Spanish,1994,Hardcover,707,16.98,30.75,3.5,118
2917,978-290-40656-6,The Shattered Kingdom,353,4,History,Ancient History,English,2000,Paperback,235,7.87,14.04,5.0,133
2918,978-198-69238-1,The Midnight Promise,448,48,Children,Middle Grade,Chinese,2023,eBook,783,7.4,13.87,3.2,84
2919,978-981-54164-4,The Hidden Orchard,317,68,Biography,Celebrity Biography,English,2002,eBook,771,4.82,11.79,3.1,25
2920,978-185-51748-0,The Shattered Kingdom,68,39,Young Adult,YA Dystopian,English,2013,Paperback,694,10.37,21.53,4.3,71
2921,978-663-26029-4,The Whispering Labyrinth,140,69,Science Fiction,Space Opera,German,2010,eBook,202,4.22,7.12,3.3,118
2922,978-416-33441-4,The Secret Orchard,471,33,Poetry,Spoken Word,English,2021,Hardcover,405,12.33,26.27,4.9,34
2923,978-256-24730-6,The Whispering Letter,395,55,Poetry,Sonnets,Chinese,2008,eBook,136,3.46,5.89,5.0,465
2924,978-730-26960-5,The Golden Journey,405,96,Biography,Autobiography,English,2005,Hardcover,548,14.05,27.07,3.8,171
2925,978-972-85294-3,The Ancient Letter,26,16,Biography,Celebrity Biography,English,1990,Hardcover,724,20.56,36.64,4.1,42
2926,978-810-22552-0,The Scarlet Letter,192,6,Self-Help,Mindfulness,English,2007,Paperback,488,6.53,16.4,2.9,51
2927,978-976-42449-1,The Whispering Horizon,259,13,Poetry,Spoken Word,Chinese,2011,Hardcover,136,9.87,16.97,4.5,28
2928,978-630-89365-8,The Secret Orchard,394,89,Science Fiction,Dystopian,German,2014,Hardcover,332,13.14,23.32,2.7,124
2929,978-705-98255-8,The Restless Compass,52,60,Thriller,Psychological Thriller,Portuguese,2018,eBook,239,4.27,7.81,3.2,65
2930,978-231-62803-2,The Restless Garden,379,93,Children,Chapter Book,English,2017,Paperback,424,11.59,19.81,4.0,110
2931,978-866-50189-2,The Midnight Orchard,307,39,Young Adult,YA Fantasy,Portuguese,2006,Hardcover,380,11.95,21.84,4.2,98
2932,978-772-85620-3,The Endless Storm,290,97,Romance,Contemporary Romance,English,1992,eBook,700,5.77,11.68,3.1,116
2933,978-328-44660-6,The Broken Flame,432,39,Fantasy,Sword & Sorcery,English,1999,eBook,274,2.86,5.59,3.6,36
2934,978-418-43640-3,The Ancient River,391,87,Self-Help,Career Development,English,2004,Audiobook,330,11.9,21.44,3.0,329
2935,978-649-30458-0,The Shattered Legacy,357,55,Children,Middle Grade,English,2025,Hardcover,286,11.56,21.52,3.7,139
2936,978-111-13418-3,The Last Symphony,251,81,Horror,Gothic Horror,English,2017,eBook,742,5.84,11.72,3.5,143
2937,978-835-99573-2,The Ancient Storm,487,80,Fiction,Historical Fiction,Spanish,2022,eBook,326,3.91,7.82,3.6,105
2938,978-352-67695-2,The Scarlet Chronicle,422,24,Fiction,Contemporary Fiction,English,2025,Paperback,814,13.38,23.47,4.3,43
2939,978-167-37243-1,The Secret Kingdom,150,78,Thriller,Spy Thriller,Portuguese,1994,Paperback,586,6.18,17.52,4.1,73
2940,978-397-60707-5,The Forgotten Kingdom,397,19,History,World History,Italian,1990,Paperback,334,8.81,16.64,4.2,67
2941,978-851-41517-4,The Quiet Horizon,285,51,Fiction,Contemporary Fiction,Portuguese,2010,Hardcover,535,15.19,30.91,3.8,197
2942,978-346-52853-2,The Golden Symphony,454,61,Science Fiction,Cyberpunk,English,1999,eBook,205,4.13,7.38,4.3,47
2943,978-584-72253-4,The Fading Journey,187,6,Biography,Political Biography,English,2021,eBook,752,4.58,11.41,3.9,95
2944,978-829-15926-4,The Wandering Storm,399,54,Romance,Romantic Comedy,Portuguese,2006,Hardcover,790,16.44,34.15,3.6,27
2945,978-130-45043-7,The Burning Shadow,131,22,Young Adult,YA Romance,English,1990,Paperback,325,5.3,13.87,4.2,155
2946,978-783-37595-8,The Forgotten Compass,461,73,Fiction,Contemporary Fiction,English,1998,Audiobook,239,9.06,17.6,3.7,49
2947,978-359-65349-1,The Shattered Legacy,87,48,Cooking,Baking,Spanish,2002,Paperback,419,9.12,16.86,3.7,146
2948,978-725-46303-7,The Whispering Promise,90,12,Science Fiction,Space Opera,Spanish,1990,Paperback,660,9.52,18.82,4.5,216
2949,978-269-32912-6,The Restless Letter,491,100,Biography,Political Biography,English,2001,Audiobook,558,12.1,24.75,4.4,348
2950,978-224-80501-6,The Silent Echo,139,29,Business,Marketing,English,2009,Hardcover,147,6.15,14.1,3.7,77
2951,978-808-18133-3,The Silent Compass,260,55,Children,Picture Book,English,2022,eBook,125,2.53,4.96,4.4,127
2952,978-826-41338-3,The Forgotten River,227,68,Business,Leadership,English,2013,eBook,284,4.31,7.5,3.2,74
2953,978-982-89109-0,The Golden Labyrinth,394,82,Fiction,Short Stories,English,1993,Paperback,648,9.45,17.81,3.7,65
2954,978-708-58510-8,The Whispering Shadow,122,62,Young Adult,YA Contemporary,Portuguese,2004,Paperback,302,4.18,11.74,3.5,154
2955,978-518-88794-5,The Distant Promise,169,66,Fantasy,Sword & Sorcery,German,2017,eBook,746,6.59,13.8,3.9,65
2956,978-275-99813-3,The Frozen Compass,449,35,Children,Middle Grade,English,2003,Hardcover,328,14.43,27.01,4.3,162
2957,978-365-65021-4,The Forgotten Compass,460,33,Romance,Contemporary Romance,English,2010,Hardcover,744,20.21,42.45,4.2,5
2958,978-682-14259-0,The Endless River,90,15,Horror,Supernatural Horror,Italian,2025,Paperback,763,11.55,23.21,4.1,54
2959,978-411-90717-1,The Distant Compass,244,99,Fantasy,Epic Fantasy,French,1994,eBook,629,6.7,11.6,4.0,179
2960,978-534-41934-5,The Ancient Orchard,230,86,Cooking,Healthy Eating,English,2007,Paperback,242,6.95,12.23,3.8,91
2961,978-251-61798-4,The Quiet Tide,257,23,Self-Help,Career Development,Italian,2011,Paperback,170,3.88,10.49,4.6,227
